10687;31;-;-;-;-;-
10686;31;-;-;-;-;-
10685;31;-;-;-;-;-
10684;31;-;-;-;-;-
10683;31;-;-;-;-;-
10682;31;-;-;-;-;-
10681;31;-;-;-;-;-
10680;31;-;-;-;-;-
10679;31;-;-;-;-;-
10678;31;-;-;-;-;-
10677;31;-;-;-;-;-
10676;31;-;-;-;-;-
10675;31;-;-;-;-;-
10674;31;-;-;-;-;-
10673;31;-;-;-;-;-
10672;31;-;-;-;-;-
10671;31;-;-;-;-;-
10670;31;-;-;-;-;-
10669;31;-;-;-;-;-
10668;31;-;-;-;-;-
10667;31;-;-;-;-;-
10666;31;-;-;-;-;-
10665;31;-;-;-;-;-
10664;31;-;-;-;-;-
10663;31;-;-;-;-;-
10662;31;-;-;-;-;-
10661;31;-;-;-;-;-
10660;31;-;-;-;-;-
10659;31;-;-;-;-;-
10658;31;-;-;-;-;-
10657;31;-;-;-;-;-
10656;31;-;-;-;-;-
10655;31;-;-;-;-;-
10654;31;-;-;-;-;-
10653;31;-;-;-;-;-
10652;31;-;-;-;-;-
10651;31;-;-;-;-;-
10650;31;-;-;-;-;-
10649;31;-;-;-;-;-
10648;31;-;-;-;-;-
10647;31;-;-;-;-;-
10646;31;-;-;-;-;-
10645;31;-;-;-;-;-
10644;31;-;-;-;-;-
10643;31;-;-;-;-;-
10642;31;-;-;-;-;-
10641;31;-;-;-;-;-
10640;31;-;-;-;-;-
10639;31;-;-;-;-;-
10638;31;-;-;-;-;-
10637;31;-;-;-;-;-
10636;31;-;-;-;-;-
10635;31;-;-;-;-;-
10634;31;-;-;-;-;-
10633;31;-;-;-;-;-
10632;31;-;-;-;-;-
10631;31;-;-;-;-;-
10630;31;-;-;-;-;-
10629;31;-;-;-;-;-
10628;31;-;-;-;-;-
10627;31;-;-;-;-;-
10626;31;-;-;-;-;-
10625;31;-;-;-;-;-
10624;31;-;-;-;-;-
10623;31;-;-;-;-;-
10622;31;-;-;-;-;-
10621;31;-;-;-;-;-
10620;31;-;-;-;-;-
10619;31;-;-;-;-;-
10618;31;-;-;-;-;-
10617;31;-;-;-;-;-
10616;31;-;-;-;-;-
10615;31;-;-;-;-;-
10614;31;-;-;-;-;-
10613;31;-;-;-;-;-
10612;31;-;-;-;-;-
10611;31;-;-;-;-;-
10610;31;-;-;-;-;-
10609;31;-;-;-;-;-
10608;31;-;-;-;-;-
10607;31;-;-;-;-;-
10606;31;-;-;-;-;-
10605;31;-;-;-;-;-
10604;31;-;-;-;-;-
10603;31;-;-;-;-;-
10602;31;-;-;-;-;-
10601;31;-;-;-;-;-
10600;31;-;-;-;-;-
10599;31;-;-;-;-;-
10598;31;-;-;-;-;-
10597;31;-;-;-;-;-
10596;31;-;-;-;-;-
10595;31;-;-;-;-;-
10594;31;-;-;-;-;-
10593;31;-;-;-;-;-
10592;31;-;-;-;-;-
10591;30;-;-;-;-;-
10590;30;-;-;-;-;-
10589;30;-;-;-;-;-
10588;30;-;-;-;-;-
10587;30;-;-;-;-;-
10586;30;-;-;-;-;-
10585;30;-;-;-;-;-
10584;30;-;-;-;-;-
10583;30;-;-;-;-;-
10582;30;-;-;-;-;-
10581;30;-;-;-;-;-
10580;30;-;-;-;-;-
10579;30;-;-;-;-;-
10578;30;-;-;-;-;-
10577;30;-;-;-;-;-
10576;30;-;-;-;-;-
10575;30;-;-;-;-;-
10574;30;-;-;-;-;-
10573;30;-;-;-;-;-
10572;30;-;-;-;-;-
10571;30;-;-;-;-;-
10570;30;-;-;-;-;-
10569;30;-;-;-;-;-
10568;30;-;-;-;-;-
10567;30;-;-;-;-;-
10566;30;-;-;-;-;-
10565;30;-;-;-;-;-
10564;30;-;-;-;-;-
10563;30;-;-;-;-;-
10562;30;-;-;-;-;-
10561;30;-;-;-;-;-
10560;30;-;-;-;-;-
10559;30;-;-;-;-;-
10558;30;-;-;-;-;-
10557;30;-;-;-;-;-
10556;30;-;-;-;-;-
10555;30;-;-;-;-;-
10554;30;-;-;-;-;-
10553;30;-;-;-;-;-
10552;30;-;-;-;-;-
10551;30;-;-;-;-;-
10550;30;-;-;-;-;-
10549;30;-;-;-;-;-
10548;30;-;-;-;-;-
10547;30;-;-;-;-;-
10546;30;-;-;-;-;-
10545;30;-;-;-;-;-
10544;30;-;-;-;-;-
10543;30;-;-;-;-;-
10542;30;-;-;-;-;-
10541;30;-;-;-;-;-
10540;30;-;-;-;-;-
10539;30;-;-;-;-;-
10538;30;-;-;-;-;-
10537;30;-;-;-;-;-
10536;30;-;-;-;-;-
10535;30;-;-;-;-;-
10534;30;-;-;-;-;-
10533;30;-;-;-;-;-
10532;30;-;-;-;-;-
10531;30;-;-;-;-;-
10530;30;-;-;-;-;-
10529;30;-;-;-;-;-
10528;30;-;-;-;-;-
10527;30;-;-;-;-;-
10526;30;-;-;-;-;-
10525;30;-;-;-;-;-
10524;30;-;-;-;-;-
10523;30;-;-;-;-;-
10522;30;-;-;-;-;-
10521;30;-;-;-;-;-
10520;30;-;-;-;-;-
10519;30;-;-;-;-;-
10518;30;-;-;-;-;-
10517;30;-;-;-;-;-
10516;30;-;-;-;-;-
10515;30;-;-;-;-;-
10514;30;-;-;-;-;-
10513;30;-;-;-;-;-
10512;30;-;-;-;-;-
10511;30;-;-;-;-;-
10510;30;-;-;-;-;-
10509;30;-;-;-;-;-
10508;30;-;-;-;-;-
10507;30;-;-;-;-;-
10506;30;-;-;-;-;-
10505;30;-;-;-;-;-
10504;30;-;-;-;-;-
10503;30;-;-;-;-;-
10502;30;-;-;-;-;-
10501;30;-;-;-;-;-
10500;30;-;-;-;-;-
10499;30;-;-;-;-;-
10498;30;-;-;-;-;-
10497;30;-;-;-;-;-
10496;30;-;-;-;-;-
10495;29;-;-;-;-;-
10494;29;-;-;-;-;-
10493;29;-;-;-;-;-
10492;29;-;-;-;-;-
10491;29;-;-;-;-;-
10490;29;-;-;-;-;-
10489;29;-;-;-;-;-
10488;29;-;-;-;-;-
10487;29;-;-;-;-;-
10486;29;-;-;-;-;-
10485;29;-;-;-;-;-
10484;29;-;-;-;-;-
10483;29;-;-;-;-;-
10482;29;-;-;-;-;-
10481;29;-;-;-;-;-
10480;29;-;-;-;-;-
10479;29;-;-;-;-;-
10478;29;-;-;-;-;-
10477;29;-;-;-;-;-
10476;29;-;-;-;-;-
10475;29;-;-;-;-;-
10474;29;-;-;-;-;-
10473;29;-;-;-;-;-
10472;29;-;-;-;-;-
10471;29;-;-;-;-;-
10470;29;-;-;-;-;-
10469;29;-;-;-;-;-
10468;29;-;-;-;-;-
10467;29;-;-;-;-;-
10466;29;-;-;-;-;-
10465;29;-;-;-;-;-
10464;29;-;-;-;-;-
10463;29;-;-;-;-;-
10462;29;-;-;-;-;-
10461;29;-;-;-;-;-
10460;29;-;-;-;-;-
10459;29;-;-;-;-;-
10458;29;-;-;-;-;-
10457;29;-;-;-;-;-
10456;29;-;-;-;-;-
10455;29;-;-;-;-;-
10454;29;-;-;-;-;-
10453;29;-;-;-;-;-
10452;29;-;-;-;-;-
10451;29;-;-;-;-;-
10450;29;-;-;-;-;-
10449;29;-;-;-;-;-
10448;29;-;-;-;-;-
10447;29;-;-;-;-;-
10446;29;-;-;-;-;-
10445;29;-;-;-;-;-
10444;29;-;-;-;-;-
10443;29;-;-;-;-;-
10442;29;-;-;-;-;-
10441;29;-;-;-;-;-
10440;29;-;-;-;-;-
10439;29;-;-;-;-;-
10438;29;-;-;-;-;-
10437;29;-;-;-;-;-
10436;29;-;-;-;-;-
10435;29;-;-;-;-;-
10434;29;-;-;-;-;-
10433;29;-;-;-;-;-
10432;29;-;-;-;-;-
10431;29;-;-;-;-;-
10430;29;-;-;-;-;-
10429;29;-;-;-;-;-
10428;29;-;-;-;-;-
10427;29;-;-;-;-;-
10426;29;-;-;-;-;-
10425;29;-;-;-;-;-
10424;29;-;-;-;-;-
10423;29;-;-;-;-;-
10422;29;-;-;-;-;-
10421;29;-;-;-;-;-
10420;29;-;-;-;-;-
10419;29;-;-;-;-;-
10418;29;-;-;-;-;-
10417;29;-;-;-;-;-
10416;29;-;-;-;-;-
10415;29;-;-;-;-;-
10414;29;-;-;-;-;-
10413;29;-;-;-;-;-
10412;29;-;-;-;-;-
10411;29;-;-;-;-;-
10410;29;-;-;-;-;-
10409;29;-;-;-;-;-
10408;29;-;-;-;-;-
10407;29;-;-;-;-;-
10406;29;-;-;-;-;-
10405;29;-;-;-;-;-
10404;29;-;-;-;-;-
10403;29;-;-;-;-;-
10402;29;-;-;-;-;-
10401;29;-;-;-;-;-
10400;29;-;-;-;-;-
10399;28;-;-;-;-;-
10398;28;-;-;-;-;-
10397;28;-;-;-;-;-
10396;28;-;-;-;-;-
10395;28;-;-;-;-;-
10394;28;-;-;-;-;-
10393;28;-;-;-;-;-
10392;28;-;-;-;-;-
10391;28;-;-;-;-;-
10390;28;-;-;-;-;-
10389;28;-;-;-;-;-
10388;28;-;-;-;-;-
10387;28;-;-;-;-;-
10386;28;-;-;-;-;-
10385;28;-;-;-;-;-
10384;28;-;-;-;-;-
10383;28;-;-;-;-;-
10382;28;-;-;-;-;-
10381;28;-;-;-;-;-
10380;28;-;-;-;-;-
10379;28;-;-;-;-;-
10378;28;-;-;-;-;-
10377;28;-;-;-;-;-
10376;28;-;-;-;-;-
10375;28;-;-;-;-;-
10374;28;-;-;-;-;-
10373;28;-;-;-;-;-
10372;28;-;-;-;-;-
10371;28;-;-;-;-;-
10370;28;-;-;-;-;-
10369;28;-;-;-;-;-
10368;28;-;-;-;-;-
10367;28;-;-;-;-;-
10366;28;-;-;-;-;-
10365;28;-;-;-;-;-
10364;28;-;-;-;-;-
10363;28;-;-;-;-;-
10362;28;-;-;-;-;-
10361;28;-;-;-;-;-
10360;28;-;-;-;-;-
10359;28;-;-;-;-;-
10358;28;-;-;-;-;-
10357;28;-;-;-;-;-
10356;28;-;-;-;-;-
10355;28;-;-;-;-;-
10354;28;-;-;-;-;-
10353;28;-;-;-;-;-
10352;28;-;-;-;-;-
10351;28;-;-;-;-;-
10350;28;-;-;-;-;-
10349;28;-;-;-;-;-
10348;28;-;-;-;-;-
10347;28;-;-;-;-;-
10346;28;-;-;-;-;-
10345;28;-;-;-;-;-
10344;28;-;-;-;-;-
10343;28;-;-;-;-;-
10342;28;-;-;-;-;-
10341;28;-;-;-;-;-
10340;28;-;-;-;-;-
10339;28;-;-;-;-;-
10338;28;-;-;-;-;-
10337;28;-;-;-;-;-
10336;28;-;-;-;-;-
10335;28;-;-;-;-;-
10334;28;-;-;-;-;-
10333;28;-;-;-;-;-
10332;28;-;-;-;-;-
10331;28;-;-;-;-;-
10330;28;-;-;-;-;-
10329;28;-;-;-;-;-
10328;28;-;-;-;-;-
10327;28;-;-;-;-;-
10326;28;-;-;-;-;-
10325;28;-;-;-;-;-
10324;28;-;-;-;-;-
10323;28;-;-;-;-;-
10322;28;-;-;-;-;-
10321;28;-;-;-;-;-
10320;28;-;-;-;-;-
10319;28;-;-;-;-;-
10318;28;-;-;-;-;-
10317;28;-;-;-;-;-
10316;28;-;-;-;-;-
10315;28;-;-;-;-;-
10314;28;-;-;-;-;-
10313;28;-;-;-;-;-
10312;28;-;-;-;-;-
10311;28;-;-;-;-;-
10310;28;-;-;-;-;-
10309;28;-;-;-;-;-
10308;28;-;-;-;-;-
10307;28;-;-;-;-;-
10306;28;-;-;-;-;-
10305;28;-;-;-;-;-
10304;28;-;-;-;-;-
10303;27;-;-;-;-;-
10302;27;-;-;-;-;-
10301;27;-;-;-;-;-
10300;27;-;-;-;-;-
10299;27;-;-;-;-;-
10298;27;-;-;-;-;-
10297;27;-;-;-;-;-
10296;27;-;-;-;-;-
10295;27;-;-;-;-;-
10294;27;-;-;-;-;-
10293;27;-;-;-;-;-
10292;27;-;-;-;-;-
10291;27;-;-;-;-;-
10290;27;-;-;-;-;-
10289;27;-;-;-;-;-
10288;27;-;-;-;-;-
10287;27;-;-;-;-;-
10286;27;-;-;-;-;-
10285;27;-;-;-;-;-
10284;27;-;-;-;-;-
10283;27;-;-;-;-;-
10282;27;-;-;-;-;-
10281;27;-;-;-;-;-
10280;27;-;-;-;-;-
10279;27;-;-;-;-;-
10278;27;-;-;-;-;-
10277;27;-;-;-;-;-
10276;27;-;-;-;-;-
10275;27;-;-;-;-;-
10274;27;-;-;-;-;-
10273;27;-;-;-;-;-
10272;27;-;-;-;-;-
10271;27;-;-;-;-;-
10270;27;-;-;-;-;-
10269;27;-;-;-;-;-
10268;27;-;-;-;-;-
10267;27;-;-;-;-;-
10266;27;-;-;-;-;-
10265;27;-;-;-;-;-
10264;27;-;-;-;-;-
10263;27;-;-;-;-;-
10262;27;-;-;-;-;-
10261;27;-;-;-;-;-
10260;27;-;-;-;-;-
10259;27;-;-;-;-;-
10258;27;-;-;-;-;-
10257;27;-;-;-;-;-
10256;27;-;-;-;-;-
10255;27;-;-;-;-;-
10254;27;-;-;-;-;-
10253;27;-;-;-;-;-
10252;27;-;-;-;-;-
10251;27;-;-;-;-;-
10250;27;-;-;-;-;-
10249;27;-;-;-;-;-
10248;27;-;-;-;-;-
10247;27;-;-;-;-;-
10246;27;-;-;-;-;-
10245;27;-;-;-;-;-
10244;27;-;-;-;-;-
10243;27;-;-;-;-;-
10242;27;-;-;-;-;-
10241;27;-;-;-;-;-
10240;27;-;-;-;-;-
10239;27;-;-;-;-;-
10238;27;-;-;-;-;-
10237;27;-;-;-;-;-
10236;27;-;-;-;-;-
10235;27;-;-;-;-;-
10234;27;-;-;-;-;-
10233;27;-;-;-;-;-
10232;27;-;-;-;-;-
10231;27;-;-;-;-;-
10230;27;-;-;-;-;-
10229;27;-;-;-;-;-
10228;27;-;-;-;-;-
10227;27;-;-;-;-;-
10226;27;-;-;-;-;-
10225;27;-;-;-;-;-
10224;27;-;-;-;-;-
10223;27;-;-;-;-;-
10222;27;-;-;-;-;-
10221;27;-;-;-;-;-
10220;27;-;-;-;-;-
10219;27;-;-;-;-;-
10218;27;-;-;-;-;-
10217;27;-;-;-;-;-
10216;27;-;-;-;-;-
10215;27;-;-;-;-;-
10214;27;-;-;-;-;-
10213;27;-;-;-;-;-
10212;27;-;-;-;-;-
10211;27;-;-;-;-;-
10210;27;-;-;-;-;-
10209;27;-;-;-;-;-
10208;27;-;-;-;-;-
10207;26;-;-;-;-;-
10206;26;-;-;-;-;-
10205;26;-;-;-;-;-
10204;26;-;-;-;-;-
10203;26;-;-;-;-;-
10202;26;-;-;-;-;-
10201;26;-;-;-;-;-
10200;26;-;-;-;-;-
10199;26;-;-;-;-;-
10198;26;-;-;-;-;-
10197;26;-;-;-;-;-
10196;26;-;-;-;-;-
10195;26;-;-;-;-;-
10194;26;-;-;-;-;-
10193;26;-;-;-;-;-
10192;26;-;-;-;-;-
10191;26;-;-;-;-;-
10190;26;-;-;-;-;-
10189;26;-;-;-;-;-
10188;26;-;-;-;-;-
10187;26;-;-;-;-;-
10186;26;-;-;-;-;-
10185;26;-;-;-;-;-
10184;26;-;-;-;-;-
10183;26;-;-;-;-;-
10182;26;-;-;-;-;-
10181;26;-;-;-;-;-
10180;26;-;-;-;-;-
10179;26;-;-;-;-;-
10178;26;-;-;-;-;-
10177;26;-;-;-;-;-
10176;26;-;-;-;-;-
10175;26;-;-;-;-;-
10174;26;-;-;-;-;-
10173;26;-;-;-;-;-
10172;26;-;-;-;-;-
10171;26;-;-;-;-;-
10170;26;-;-;-;-;-
10169;26;-;-;-;-;-
10168;26;-;-;-;-;-
10167;26;-;-;-;-;-
10166;26;-;-;-;-;-
10165;26;-;-;-;-;-
10164;26;-;-;-;-;-
10163;26;-;-;-;-;-
10162;26;-;-;-;-;-
10161;26;-;-;-;-;-
10160;26;-;-;-;-;-
10159;26;-;-;-;-;-
10158;26;-;-;-;-;-
10157;26;-;-;-;-;-
10156;26;-;-;-;-;-
10155;26;-;-;-;-;-
10154;26;-;-;-;-;-
10153;26;-;-;-;-;-
10152;26;-;-;-;-;-
10151;26;-;-;-;-;-
10150;26;-;-;-;-;-
10149;26;-;-;-;-;-
10148;26;-;-;-;-;-
10147;26;-;-;-;-;-
10146;26;-;-;-;-;-
10145;26;-;-;-;-;-
10144;26;-;-;-;-;-
10143;26;-;-;-;-;-
10142;26;-;-;-;-;-
10141;26;-;-;-;-;-
10140;26;-;-;-;-;-
10139;26;-;-;-;-;-
10138;26;-;-;-;-;-
10137;26;-;-;-;-;-
10136;26;-;-;-;-;-
10135;26;-;-;-;-;-
10134;26;-;-;-;-;-
10133;26;-;-;-;-;-
10132;26;-;-;-;-;-
10131;26;-;-;-;-;-
10130;26;-;-;-;-;-
10129;26;-;-;-;-;-
10128;26;-;-;-;-;-
10127;26;-;-;-;-;-
10126;26;-;-;-;-;-
10125;26;-;-;-;-;-
10124;26;-;-;-;-;-
10123;26;-;-;-;-;-
10122;26;-;-;-;-;-
10121;26;-;-;-;-;-
10120;26;-;-;-;-;-
10119;26;-;-;-;-;-
10118;26;-;-;-;-;-
10117;26;-;-;-;-;-
10116;26;-;-;-;-;-
10115;26;-;-;-;-;-
10114;26;-;-;-;-;-
10113;26;-;-;-;-;-
10112;26;-;-;-;-;-
10111;25;-;-;-;-;-
10110;25;-;-;-;-;-
10109;25;-;-;-;-;-
10108;25;-;-;-;-;-
10107;25;-;-;-;-;-
10106;25;-;-;-;-;-
10105;25;-;-;-;-;-
10104;25;-;-;-;-;-
10103;25;-;-;-;-;-
10102;25;-;-;-;-;-
10101;25;-;-;-;-;-
10100;25;-;-;-;-;-
10099;25;-;-;-;-;-
10098;25;-;-;-;-;-
10097;25;-;-;-;-;-
10096;25;-;-;-;-;-
10095;25;-;-;-;-;-
10094;25;-;-;-;-;-
10093;25;-;-;-;-;-
10092;25;-;-;-;-;-
10091;25;-;-;-;-;-
10090;25;-;-;-;-;-
10089;25;-;-;-;-;-
10088;25;-;-;-;-;-
10087;25;-;-;-;-;-
10086;25;-;-;-;-;-
10085;25;-;-;-;-;-
10084;25;-;-;-;-;-
10083;25;-;-;-;-;-
10082;25;-;-;-;-;-
10081;25;-;-;-;-;-
10080;25;-;-;-;-;-
10079;25;-;-;-;-;-
10078;25;-;-;-;-;-
10077;25;-;-;-;-;-
10076;25;-;-;-;-;-
10075;25;-;-;-;-;-
10074;25;-;-;-;-;-
10073;25;-;-;-;-;-
10072;25;-;-;-;-;-
10071;25;-;-;-;-;-
10070;25;-;-;-;-;-
10069;25;-;-;-;-;-
10068;25;-;-;-;-;-
10067;25;-;-;-;-;-
10066;25;-;-;-;-;-
10065;25;-;-;-;-;-
10064;25;-;-;-;-;-
10063;25;-;-;-;-;-
10062;25;-;-;-;-;-
10061;25;-;-;-;-;-
10060;25;-;-;-;-;-
10059;25;-;-;-;-;-
10058;25;-;-;-;-;-
10057;25;-;-;-;-;-
10056;25;-;-;-;-;-
10055;25;-;-;-;-;-
10054;25;-;-;-;-;-
10053;25;-;-;-;-;-
10052;25;-;-;-;-;-
10051;25;-;-;-;-;-
10050;25;-;-;-;-;-
10049;25;-;-;-;-;-
10048;25;-;-;-;-;-
10047;25;-;-;-;-;-
10046;25;-;-;-;-;-
10045;25;-;-;-;-;-
10044;25;-;-;-;-;-
10043;25;-;-;-;-;-
10042;25;-;-;-;-;-
10041;25;-;-;-;-;-
10040;25;-;-;-;-;-
10039;25;-;-;-;-;-
10038;25;-;-;-;-;-
10037;25;-;-;-;-;-
10036;25;-;-;-;-;-
10035;25;-;-;-;-;-
10034;25;-;-;-;-;-
10033;25;-;-;-;-;-
10032;25;-;-;-;-;-
10031;25;-;-;-;-;-
10030;25;-;-;-;-;-
10029;25;-;-;-;-;-
10028;25;-;-;-;-;-
10027;25;-;-;-;-;-
10026;25;-;-;-;-;-
10025;25;-;-;-;-;-
10024;25;-;-;-;-;-
10023;25;-;-;-;-;-
10022;25;-;-;-;-;-
10021;25;-;-;-;-;-
10020;25;-;-;-;-;-
10019;25;-;-;-;-;-
10018;25;-;-;-;-;-
10017;25;-;-;-;-;-
10016;25;-;-;-;-;-
10015;24;-;-;-;-;-
10014;24;-;-;-;-;-
10013;24;-;-;-;-;-
10012;24;-;-;-;-;-
10011;24;-;-;-;-;-
10010;24;-;-;-;-;-
10009;24;-;-;-;-;-
10008;24;-;-;-;-;-
10007;24;-;-;-;-;-
10006;24;-;-;-;-;-
10005;24;-;-;-;-;-
10004;24;-;-;-;-;-
10003;24;-;-;-;-;-
10002;24;-;-;-;-;-
10001;24;-;-;-;-;-
10000;24;-;-;-;-;-
9999;24;-;-;-;-;-
9998;24;-;-;-;-;-
9997;24;-;-;-;-;-
9996;24;-;-;-;-;-
9995;24;-;-;-;-;-
9994;24;-;-;-;-;-
9993;24;-;-;-;-;-
9992;24;-;-;-;-;-
9991;24;-;-;-;-;-
9990;24;-;-;-;-;-
9989;24;-;-;-;-;-
9988;24;-;-;-;-;-
9987;24;-;-;-;-;-
9986;24;-;-;-;-;-
9985;24;-;-;-;-;-
9984;24;-;-;-;-;-
9983;24;-;-;-;-;-
9982;24;-;-;-;-;-
9981;24;-;-;-;-;-
9980;24;-;-;-;-;-
9979;24;-;-;-;-;-
9978;24;-;-;-;-;-
9977;24;-;-;-;-;-
9976;24;-;-;-;-;-
9975;24;-;-;-;-;-
9974;24;-;-;-;-;-
9973;24;-;-;-;-;-
9972;24;-;-;-;-;-
9971;24;-;-;-;-;-
9970;24;-;-;-;-;-
9969;24;-;-;-;-;-
9968;24;-;-;-;-;-
9967;24;-;-;-;-;-
9966;24;-;-;-;-;-
9965;24;-;-;-;-;-
9964;24;-;-;-;-;-
9963;24;-;-;-;-;-
9962;24;-;-;-;-;-
9961;24;-;-;-;-;-
9960;24;-;-;-;-;-
9959;24;-;-;-;-;-
9958;24;-;-;-;-;-
9957;24;-;-;-;-;-
9956;24;-;-;-;-;-
9955;24;-;-;-;-;-
9954;24;-;-;-;-;-
9953;24;-;-;-;-;-
9952;24;-;-;-;-;-
9951;24;-;-;-;-;-
9950;24;-;-;-;-;-
9949;24;-;-;-;-;-
9948;24;-;-;-;-;-
9947;24;-;-;-;-;-
9946;24;-;-;-;-;-
9945;24;-;-;-;-;-
9944;24;-;-;-;-;-
9943;24;-;-;-;-;-
9942;24;-;-;-;-;-
9941;24;-;-;-;-;-
9940;24;-;-;-;-;-
9939;24;-;-;-;-;-
